date,price,volume,returns,signal,position,shares,equity,strategy_returns
2021-08-24,146.19546508789062,48606400,-0.0006011372477802146,0.0,0.0,0.0,9973.129820569762,0.0
2021-08-25,144.96426391601562,58991300,-0.008421609870968405,0.0,0.0,0.0,9973.129820569762,0.0
2021-08-26,144.16305541992188,48597200,-0.0055269379807835195,0.0,0.0,0.0,9973.129820569762,0.0
2021-08-27,145.1988067626953,55802400,0.0071845823450154,0.0,0.0,0.0,9973.129820569762,0.0
2021-08-30,149.61534118652344,90956700,0.03041715371012832,0.0,0.0,0.0,9973.129820569762,0.0
2021-08-31,148.35484313964844,86453100,-0.008424925123845073,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-01,149.019287109375,80313700,0.004478748085771089,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-02,150.1332244873047,71115500,0.007475122177386995,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-03,150.76834106445312,57808700,0.004230353270019416,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-07,153.1036834716797,82278300,0.015489607372068948,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-08,151.55979919433594,74420200,-0.010083913347710749,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-09,150.5436248779297,57305700,-0.006704774760906584,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-10,145.56031799316406,140893200,-0.033102078475966024,0.0,0.0,0.0,9973.129820569762,0.0
2021-09-13,146.12705993652344,102404300,0.0038935195469000927,1.0,1.0,68.43359473833203,9963.129820569762,-0.0010026942574611342
2021-09-14,144.7297821044922,109296300,-0.009562074489408157,0.7268221603313716,0.7268221603313716,50.219253408853994,9864.872918023888,-0.009862051816590278
2021-09-15,145.61898803710938,83281300,0.006143904313869575,0.7757386445903706,0.7757386445903706,53.271805761531745,9909.08366650212,0.004481633858400391
2021-09-16,145.3844451904297,68034100,-0.0016106611496291556,0.5910952409342679,0.5910952409342679,40.657392210014656,9894.755206015454,-0.0014459924821407233
2021-09-17,142.71693420410156,129868800,-0.01834798064424381,0.4828771012369653,0.4828771012369653,33.834604416767796,9785.32743826321,-0.011059168769098848
2021-09-20,139.66835021972656,123478900,-0.021361052921828994,0.9217534983945286,0.9217534983945286,65.99587500993775,9677.687893515871,-0.011000096361256095
2021-09-21,140.1471405029297,75834000,0.0034280513978284244,0.8764007063506258,0.8764007063506258,62.53432665165974,9708.80095109799,0.003214926739161017
2021-09-22,142.5117645263672,76404300,0.016872438602399287,0.5382374734905588,0.5382374734905588,37.767932723264785,9853.141619688304,0.014866992259635392
2021-09-23,143.4693145751953,64838200,0.0067190947499002895,0.542285220294521,0.542285220294521,37.797993382779964,9889.301992729386,0.0036699333508845022
2021-09-24,143.55723571777344,53477900,0.0006128219322609763,0.460193962519128,0.460193962519128,32.05647978788384,9891.80099967424,0.0002526980111126065
2021-09-27,142.04273986816406,74150700,-0.010549770215600995,0.3795633855998728,0.3795633855998728,26.721773034803594,9842.493837718805,-0.004984649605977665
2021-09-28,138.66189575195312,108972300,-0.023801597458263934,0.5262901261380961,0.5262901261380961,37.954920728875365,9750.594079024842,-0.009337040003193131
2021-09-29,139.5608673095703,74602000,0.006483191021889212,0.7734390304145268,0.7734390304145268,55.419477201936864,9782.277104583158,0.0032493430965885306
2021-09-30,138.2613067626953,89056700,-0.009311783252194505,0.5294932615626589,0.5294932615626589,38.29656134173925,9707.888701760665,-0.007604405602826492
2021-10-01,139.3849639892578,94639600,0.008127054870753492,0.6320865733761459,0.6320865733761459,45.348261052380074,9749.938008754574,0.004331457465749811
2021-10-04,135.955322265625,98322000,-0.024605535815879875,0.6717116227042895,0.6717116227042895,49.40679125396221,9593.857941773656,-0.016008313780125794
2021-10-05,137.88023376464844,80861100,0.014158412241211282,0.697847731473201,0.697847731473201,50.612601416413064,9688.795385001185,0.009895648216152075
2021-10-06,138.74986267089844,83221100,0.0063071325200565465,0.5739176908466839,0.5739176908466839,41.36347811802613,9731.52625162593,0.004410338429779781
2021-10-07,140.0103302001953,61732700,0.00908445965302751,0.5906679669423365,0.5906679669423365,42.1874561753953,9783.548207252594,0.0053457139488239935
2021-10-08,139.62928771972656,58773200,-0.0027215311893337146,0.43815244454664953,0.43815244454664953,31.3796948836507,9765.963914295844,-0.0017973328882576745
2021-10-11,139.5413055419922,64452200,-0.0006301126301738735,0.41714717246822414,0.41714717246822414,29.894171539243047,9762.99576853645,-0.00030392757800890013
2021-10-12,138.27108764648438,73035900,-0.009102809312082627,0.49628702197910507,0.49628702197910507,35.892320688758495,9724.194286269154,-0.003974341809339199
2021-10-13,137.6848602294922,78762700,-0.004239696287708261,0.5623821887936132,0.5623821887936132,40.845608431910264,9702.471231091335,-0.0022339182597876928
2021-10-14,140.46958923339844,69907100,0.02022538280000208,0.6064790003449635,0.6064790003449635,43.175110260859604,9815.88795740884,0.011689467932052722
2021-10-15,141.5248565673828,67940300,0.0075124255701424225,0.0,0.0,0.0,9855.338889621351,0.004019089498952022
2021-10-18,143.1957244873047,85589200,0.011806179920955007,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-19,145.35516357421875,76378900,0.015080332144312925,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-20,145.8436737060547,58418800,0.0033608034267493814,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-21,146.0586700439453,61421000,0.001474156077033273,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-22,145.28677368164062,58883400,-0.005284837675657572,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-25,145.23789978027344,50720600,-0.00033639608154756306,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-26,145.90232849121094,60893400,0.004574761215514034,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-27,145.4430694580078,56094900,-0.0031477155844760185,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-28,149.0779571533203,100077900,0.024991824697167653,0.0,0.0,0.0,9855.338889621351,0.0
2021-10-29,146.37135314941406,124953200,-0.018155628475124752,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-01,145.5505828857422,74588300,-0.005607451499297422,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-02,146.58631896972656,69122000,0.0071159871946198106,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-03,148.02264404296875,54511500,0.00979849336102645,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-04,147.5047607421875,60394600,-0.0034986761932918053,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-05,148.033203125,65463900,0.0035825445914665632,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-08,147.2112274169922,55020900,-0.005552644208568047,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-09,147.5732879638672,56787900,0.002459462863178441,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-10,144.74530029296875,65187100,-0.019163276158696507,0.0,0.0,0.0,9855.338889621351,0.0
2021-11-11,144.69638061523438,41000000,-0.0003379707502444429,0.521692121530301,0.521692121530301,36.05426198721204,9850.121968406049,-0.0005293497538472192
2021-11-12,146.77088928222656,63804000,0.014336976904132603,0.3281228491947385,0.3281228491947385,22.356125986522386,9922.906359778197,0.007389186814701576
2021-11-15,146.7807159423828,59222800,6.695237866516379e-05,0.0,0.0,0.0,9919.844597652676,-0.00030855497517656705
2021-11-16,147.75921630859375,59256200,0.006666409547934293,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-17,150.19577026367188,88807000,0.01649003030707341,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-18,154.48178100585938,137827700,0.02853616140230386,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-19,157.1042022705078,117305600,0.01697560222036132,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-22,157.56414794921875,117467900,0.00292764720525418,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-23,157.94580078125,96041900,0.0024222060474965446,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-24,158.46446228027344,69463600,0.0032837941652008595,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-26,153.44448852539062,76959800,-0.03167886151031185,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-29,156.80088806152344,88748200,0.021873705392666754,0.0,0.0,0.0,9919.844597652676,0.0
2021-11-30,161.75228881835938,174048100,0.031577632104310416,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-01,161.2336883544922,152052500,-0.003206139880033154,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-02,160.2452850341797,136739200,-0.006130253115213535,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-03,158.3665771484375,118023100,-0.011723951099974483,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-06,161.77188110351562,107497000,0.021502668153813298,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-07,167.50608825683594,120405400,0.03544625378777089,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-08,171.3223876953125,116998900,0.022783049130877364,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-09,170.81356811523438,108923700,-0.002969953821698068,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-10,175.59861755371094,115402700,0.028013286598219667,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-13,171.9682159423828,153237000,-0.020674431620839373,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-14,170.58847045898438,139380400,-0.008023258692529067,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-15,175.45181274414062,131063300,0.028509208577056633,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-16,168.56289672851562,150185800,-0.03926386343851018,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-17,167.4669647216797,195432700,-0.006501620630078642,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-20,166.1068115234375,107499100,-0.008121919451413495,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-21,169.2772674560547,91185900,0.019086850825318802,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-22,171.870361328125,92135300,0.015318618447946575,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-23,172.4966583251953,68356600,0.0036440081479471864,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-27,176.459716796875,74919600,0.022974697076209027,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-28,175.4420623779297,79144300,-0.00576706365292845,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-29,175.5301055908203,62348900,0.0005018363994204744,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-30,174.37545776367188,59773000,-0.0065780614855894814,0.0,0.0,0.0,9919.844597652676,0.0
2021-12-31,173.75897216796875,64062300,-0.0035353919846831117,0.0,0.0,0.0,9919.844597652676,0.0
2022-01-03,178.10366821289062,104487900,0.025004153688950037,0.0,0.0,0.0,9919.844597652676,0.0
2022-01-04,175.84323120117188,99310400,-0.012691692621495054,0.0,0.0,0.0,9919.844597652676,0.0
2022-01-05,171.16583251953125,94537600,-0.026599822180755406,0.0,0.0,0.0,9919.844597652676,0.0
2022-01-06,168.30853271484375,96904000,-0.01669316686997946,0.48373480998829776,0.48373480998829776,28.74095580215556,9915.007249552793,-0.0004876435363743159
2022-01-07,168.47483825683594,86709100,0.0009880992918758214,0.4958433261168679,0.4958433261168679,29.431298539724153,9919.670724403792,0.0004703450772776119
2022-01-10,168.49444580078125,106765600,0.00011638262513380404,0.44367754219227384,0.44367754219227384,26.331879373451528,9919.72556496855,5.528466244797414e-06
2022-01-11,171.3223876953125,76138300,0.016783591180654422,0.546303663614124,0.546303663614124,31.8874649695926,9993.238793621102,0.007410812745885176
2022-01-12,171.7626953125,74805200,0.0025700530042258585,0.38958833398914305,0.38958833398914305,22.68177809391833,10005.697893750044,0.0012467529683064527
2022-01-13,168.49444580078125,84505800,-0.019027702760326393,0.3827670599648882,0.3827670599648882,22.71689480004886,9931.562266599743,-0.007409340951280319
2022-01-14,169.35556030273438,80440800,0.005110640281705603,0.4324035844564395,0.4324035844564395,25.532293340914773,9950.647310754046,0.0019216557921089006
2022-01-18,166.1557159423828,90956700,-0.01889423857493444,0.41160358527513563,0.41160358527513563,24.772159232720337,9868.821645273318,-0.008223150004753599
2022-01-19,162.66236877441406,94815000,-0.021024538025403383,0.46541187836017206,0.46541187836017206,28.61214193957926,9781.659272290075,-0.008832095270967733
2022-01-20,160.979248046875,91420500,-0.01034732704448238,0.8820073842478682,0.8820073842478682,54.79012947004445,9729.287470384244,-0.0053540815978114775
2022-01-21,158.92434692382812,122848900,-0.012765006346957986,0.8562729942977888,0.8562729942977888,53.87928350010446,9616.554416203446,-0.01158697947038323
2022-01-24,158.15126037597656,162294600,-0.004864494099334538,1.0,1.0,63.23060578984179,9573.42214351533,-0.004485210692037445
2022-01-25,156.3507843017578,115798400,-0.011384519288296757,1.0,1.0,63.958745360048525,9459.46310543948,-0.011903688813413749
2022-01-26,156.2627410888672,108275300,-0.0005631133433952051,0.7135074118300917,0.7135074118300917,45.66075104393039,9450.972677257261,-0.0008975592047434366
2022-01-27,155.80279541015625,121954600,-0.0029434123291703918,0.6671528196255452,0.6671528196255452,42.82033694384252,9429.528667670995,-0.0022689738208501176
2022-01-28,166.67434692382812,179935700,0.06977764092776484,0.7514396658915331,0.7514396658915331,45.08430239927375,9894.674821625023,0.04932867488369541
2022-01-31,171.02883911132812,115541600,0.026125749210165194,1.0,1.0,58.469671266906516,10088.70478010304,0.01960953361033768
2022-02-01,170.86245727539062,86213900,-0.0009728291252050214,0.0,0.0,0.0,10068.986217142241,-0.0019545187802192387
2022-02-02,172.0660858154297,84914300,0.007044429532574892,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-03,169.1891632080078,89418100,-0.016719870123086733,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-04,168.905029296875,82465400,-0.0016793859946188094,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-07,168.1898193359375,77251200,-0.0042343911481783625,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-08,171.2957305908203,74829200,0.018466701891623805,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-09,172.71641540527344,71285000,0.00829375495555551,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-10,168.6405029296875,90865900,-0.02359887139865624,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-11,165.2308807373047,98670700,-0.02021828761862987,0.0,0.0,0.0,10068.986217142241,0.0
2022-02-14,165.46603393554688,86185500,0.001423179475851466,0.5483664442353574,0.5483664442353574,33.14072569413006,10063.502552699887,-0.0005446093900712823
2022-02-15,169.29698181152344,62527400,0.023152472956889714,0.478979435431657,0.478979435431657,28.292260754234817,10189.642114925393,0.012534359837933717
2022-02-16,169.0618133544922,61177400,-0.001389088302194641,0.0,0.0,0.0,10178.205526710884,-0.0011223738857085719
2022-02-17,165.46603393554688,69589300,-0.021269021948827738,0.0,0.0,0.0,10178.205526710884,0.0
2022-02-18,163.91795349121094,82772700,-0.00935588052433134,0.38674537626496575,0.38674537626496575,23.59383874846281,10174.338072948234,-0.0003799740290664211
2022-02-22,160.9982147216797,91162800,-0.017812196329597296,0.4600126600780168,0.4600126600780168,28.572531743488483,10104.648666548434,-0.006849527300954561
2022-02-23,156.83409118652344,90009200,-0.025864408138654427,0.5066409834179654,0.5066409834179654,32.30426367028933,9985.083851871083,-0.011832654318123081
2022-02-24,159.4501495361328,141147500,0.01668041896897332,0.5002298043134298,0.5002298043134298,31.37217530172797,10069.445068943976,0.008448723949081804
2022-02-25,161.51748657226562,91974200,0.01296541296541287,0.7844329946753201,0.7844329946753201,48.566443876920516,10131.524753805577,0.006165154528035233
2022-02-28,161.7820281982422,95056600,0.0016378513038475262,0.511150372049571,0.511150372049571,31.595003335180394,10141.626925764387,0.0009971028255164605
2022-03-01,159.9008331298828,83474400,-0.011627960715477115,0.5282809359121063,0.5282809359121063,33.03803523543865,10081.959819302363,-0.005883386058152307
2022-03-02,163.19293212890625,79724800,0.02058837927598134,0.5913983598717654,0.5913983598717654,36.23921404908757,10190.201892273784,0.010736213485416535
2022-03-03,162.8695831298828,76678400,-0.0019813909512209626,0.5648332418214987,0.5648332418214987,34.68009378835727,10178.2300454187,-0.001174839024942309
2022-03-04,159.87144470214844,83737200,-0.018408215764532665,0.5432501461237358,0.5432501461237358,33.98043641476115,10074.142468319282,-0.010226490915900444
2022-03-07,156.0796356201172,96418800,-0.023717863368881487,0.5932602419454825,0.5932602419454825,38.01009911308486,9944.666192624778,-0.012852337169310002
2022-03-08,154.25730895996094,131148300,-0.011675620928483066,0.6831066791831241,0.6831066791831241,44.28358589870328,9874.431644466476,-0.007062534508236129
2022-03-09,159.6558837890625,91454900,0.0349972060675765,0.929157795922705,0.929157795922705,58.19752920288921,10111.278453726352,0.023985867520041282
2022-03-10,155.3154754638672,105342000,-0.027186021724885934,0.6479385040471847,0.6479385040471847,41.71757528424281,9856.117821589838,-0.025235249261924775
2022-03-11,151.60205078125,96970100,-0.02390891616902069,0.7463256522432208,0.7463256522432208,49.2292583376798,9700.06396127467,-0.015833197526650022
2022-03-14,147.5751495361328,108732100,-0.026562313796979486,0.6870125223613596,0.6870125223613596,46.5534017428286,9501.42770964135,-0.020477829056213648
2022-03-15,151.95477294921875,92964300,0.02967724191269494,0.770343789298429,0.770343789298429,50.69559674547818,9704.684651571899,0.02139225263212796
2022-03-16,156.3638153076172,102300200,0.029015491075570665,0.6586322818328344,0.6586322818328344,42.12178377312525,9926.863050898906,0.02289393291012498
2022-03-17,157.3730010986328,75615400,0.00645408778898271,0.724775146566535,0.724775146566535,46.054605396530846,9968.752836633315,0.00421984120458041
2022-03-18,160.66506958007812,123511700,0.020918889888755565,0.5357190173400167,0.5357190173400167,33.343838753513594,10118.325575277519,0.015004157600793544
2022-03-21,162.03677368164062,95811400,0.008537662263164325,0.0,0.0,0.0,10158.660527603774,0.003986326791540096
2022-03-22,165.40724182128906,81532000,0.020800637182955217,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-23,166.7691192626953,98062700,0.008233481354326999,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-24,170.55108642578125,90131400,0.022677862543176053,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-25,171.1879425048828,80546200,0.0037341074304952926,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-28,172.05018615722656,90371900,0.005036824671919682,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-29,175.3422393798828,100589400,0.019134261323308532,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-30,174.17626953125,92633200,-0.006649680377964762,0.0,0.0,0.0,10158.660527603774,0.0
2022-03-31,171.08016967773438,103049300,-0.017775669796166627,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-01,170.7862548828125,78751300,-0.0017179945254643947,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-04,174.83274841308594,76468400,0.02369332082988751,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-05,171.52110290527344,73401800,-0.018941791728789292,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-06,168.3563690185547,89058800,-0.018450988438819427,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-07,168.66009521484375,77594700,0.0018040671586092571,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-08,166.65155029296875,76575500,-0.011908833084177117,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-11,162.3992919921875,72246700,-0.02551586404870465,0.0,0.0,0.0,10158.660527603774,0.0
2022-04-12,164.2706756591797,79265200,0.011523348679883583,0.5849381070781149,0.5849381070781149,35.60818781142133,10152.811146532993,-0.0005758023958853942
2022-04-13,166.955322265625,70618900,0.016342823182972088,0.6417626832113881,0.6417626832113881,38.43918687362043,10247.93389674183,0.009369104658399907
2022-04-14,161.94857788085938,75329400,-0.029988528169230366,0.5717587888434861,0.5717587888434861,35.30495891505213,10054.971129946729,-0.01882943125310854
2022-04-18,161.73301696777344,69023900,-0.001331045421371413,0.6098968761663874,0.6098968761663874,37.71010320594675,10046.971769524129,-0.000795562743962086
2022-04-19,164.0159149169922,67723800,0.014115225153276123,0.5588450324948973,0.5588450324948973,34.072610135286354,10132.463480043825,0.008509201825272594
2022-04-20,163.849365234375,67929800,-0.0010154483039129802,0.6571980595695458,0.6571980595695458,40.10989353724197,10125.799492586702,-0.0006576867975145451
2022-04-21,163.05575561523438,87227800,-0.004843531850156513,0.6591971027459672,0.6591971027459672,40.427711383674584,10093.916073223743,-0.003148731059340215
2022-04-22,158.5193328857422,84882400,-0.027821297766371766,0.8464666911856752,0.8464666911856752,53.398325351002626,9908.462791328271,-0.01837277827060857
2022-04-25,159.58731079101562,96046400,0.006737209183457882,0.8237067112537397,0.8237067112537397,51.614799896741694,9965.206394950772,0.005726781723615293
2022-04-26,153.63023376464844,95623200,-0.037328011837784225,0.9320432065040714,0.9320432065040714,60.66795471599042,9656.342217974165,-0.030994257894458088
2022-04-27,153.40487670898438,88063200,-0.0014668795987727856,0.927936434308627,0.927936434308627,60.48936997413467,9642.642870555901,-0.0014186890966606525
2022-04-28,160.33197021484375,130216800,0.04515562773796544,0.8545734905525801,0.8545734905525801,53.30025505252992,10060.505747517773,0.043334890918528934
2022-04-29,154.46304321289062,131747600,-0.03660484552200538,1.0,1.0,64.74040516097676,9745.923361028428,-0.0312690429670458
2022-05-02,154.76675415039062,123055300,0.001966236914556996,1.0,1.0,64.61335998739598,9765.566067804852,0.0020154792982438607
2022-05-03,156.2560272216797,88966500,0.009622693707473484,0.9340230865685599,0.9340230865685599,59.775171759836546,9861.037008808198,0.009776283355257265
2022-05-04,162.66380310058594,108256500,0.04100818376634896,0.6752798532952403,0.6752798532952403,41.51383654036845,10241.092454331865,0.03854112353337569
2022-05-05,153.60081481933594,130525300,-0.05571607271253676,0.0,0.0,0.0,9858.4764811379,-0.037360855289625294
2022-05-06,154.32691955566406,116124600,0.004727219300119989,0.9907224116416542,0.9907224116416542,64.19634464901706,9848.569257021483,-0.0010049447432746161
2022-05-09,149.20492553710938,131577900,-0.033189245488096764,0.8814171946965258,0.8814171946965258,59.07426926581622,9518.991724839998,-0.03346450876065221
2022-05-10,151.6089324951172,115366700,0.016112115262642,0.9987119309953274,0.9987119309953274,65.87421430643558,9659.975746785613,0.014810814634675484
2022-05-11,143.74929809570312,142689800,-0.051841499508396005,0.8756645282342904,0.8756645282342904,60.91609071032155,9141.515779201565,-0.05367093884853347
2022-05-12,139.88331604003906,182602000,-0.02689391953128173,1.0,1.0,71.48815372047429,8904.536410383012,-0.02592342173250084
2022-05-13,144.34788513183594,113990900,0.03191638015300535,1.0,1.0,69.27708009623274,9223.381048111536,0.03580698904849666
2022-05-16,142.8073272705078,86643800,-0.010672535035210928,0.6242587704406305,0.6242587704406305,43.7133571765649,9113.005010814184,-0.011966982251042424
2022-05-17,146.43788146972656,78336300,0.02542274453706206,0.47449535054380565,0.47449535054380565,32.402500349057505,9270.052385362083,0.01723332472236483
2022-05-18,138.17599487304688,109742900,-0.056419053005677955,0.4290002300084336,0.4290002300084336,31.047377686883298,9002.159356607277,-0.028898761044524823
2022-05-19,134.77110290527344,136095600,-0.024641704015967325,0.600995060295068,0.600995060295068,44.59376285712297,8894.620728431006,-0.011945870309143292
2022-05-20,135.0066375732422,137426100,0.0017476644688017018,0.7453127567058411,0.7453127567058411,55.20563804142614,8903.691431972056,0.0010197965509710638
2022-05-23,140.42300415039062,117726300,0.040119261352687285,0.752599095300161,0.752599095300161,53.595142751264625,9202.479254142976,0.03355774674513201
2022-05-24,137.72462463378906,104132700,-0.019216078825030958,0.6447152824174982,0.6447152824174982,46.81191066098757,9056.92500066019,-0.015816852118113345
2022-05-25,137.881591796875,92482700,0.0011397174870022564,0.5702714099516982,0.5702714099516982,41.359502927106696,9063.521146817804,0.0007282986396743851
2022-05-26,141.08038330078125,90601500,0.023199554503393394,0.5064714515722719,0.5064714515722719,35.89949500579981,9195.051273376455,0.014512033946633585
2022-05-27,146.8303680419922,90978500,0.040756798405856776,0.4961692643015958,0.4961692643015958,33.79200576271087,9401.163378455774,0.022415547118926904
2022-05-31,146.04542541503906,103718400,-0.0053459147274536045,0.0,0.0,0.0,9369.703424825135,-0.0033463894163072716
2022-06-01,145.91781616210938,74286600,-0.0008737641221355785,0.0,0.0,0.0,9369.703424825135,0.0
2022-06-02,148.3709259033203,72348100,0.016811584806653235,0.0,0.0,0.0,9369.703424825135,0.0
2022-06-03,142.65036010742188,88570300,-0.038555840782620754,0.0,0.0,0.0,9369.703424825135,0.0
2022-06-06,143.39605712890625,71598400,0.005227445769662609,0.4850456183393391,0.4850456183393391,33.82558963272652,9364.852968641742,-0.0005176744624105778
2022-06-07,145.91781616210938,67808200,0.017585971913691933,0.0,0.0,0.0,9445.217198681887,0.008581472694685566
2022-06-08,145.1819305419922,53950200,-0.005043151271532542,0.0,0.0,0.0,9445.217198681887,0.0
2022-06-09,139.9617919921875,69473000,-0.03595584195854751,0.0,0.0,0.0,9445.217198681887,0.0
2022-06-10,134.5552520751953,91437900,-0.038628684586247464,0.3804613312011917,0.3804613312011917,28.27547236792908,9441.412585369875,-0.000402808451301917
2022-06-13,129.40383911132812,122207100,-0.03828474091065848,0.5007497179658492,0.5007497179658492,38.69666629712945,9294.405407951694,-0.015570464280523
2022-06-14,130.2672882080078,84784300,0.00667251530255486,0.8892568442239138,0.8892568442239138,68.2640175025344,9323.966350849445,0.003180509306432988
2022-06-15,132.88714599609375,91533000,0.020111401903927018,0.6169446706266132,0.6169446706266132,46.42621120365911,9499.906404995621,0.01886965777500338
2022-06-16,127.61802673339844,108123900,-0.0396510830539637,0.6660525184080753,0.6660525184080753,52.19109991408175,9254.545457526898,-0.025827722612056236
2022-06-17,129.08984375,134520300,0.011532986790935729,0.7867784940415249,0.7867784940415249,60.94813280316833,9330.23076248823,0.008178176368432766
2022-06-21,133.31890869140625,81000500,0.03276063258389561,0.9788555449074084,0.9788555449074084,73.4221090252973,9586.321357273304,0.027447402031541834
2022-06-22,132.80868530273438,73409200,-0.00382708944800092,0.5894113272515192,0.5894113272515192,44.380480531673776,9545.002699503691,-0.004310168231347999
2022-06-23,135.67385864257812,72433800,0.021573689501651616,0.5457109447421691,0.5457109447421691,40.222261694480196,9671.596307537777,0.013262815320174592
2022-06-24,139.0001983642578,89116800,0.02451717489986538,0.5384599945138392,0.5384599945138392,38.73807381934626,9805.182911898868,0.013812260159884682
2022-06-27,139.0001983642578,70207900,0.0,0.0,0.0,0.0,9799.798311953728,-0.0005491585413063271
2022-06-28,134.8594512939453,67083400,-0.0297895047563993,0.0,0.0,0.0,9799.798311953728,0.0
2022-06-29,136.61585998535156,66242400,0.013023994051243104,0.4986860719162833,0.4986860719162833,36.502794914862314,9794.811451234564,-0.0005088738115233138
2022-06-30,134.15293884277344,98964500,-0.01802807626319669,0.49243422739913606,0.49243422739913606,36.70692805144332,9704.88056081537,-0.009181482549912467
2022-07-01,136.3214569091797,71051600,0.016164521516354835,0.7356845026364051,0.7356845026364051,53.96688968241691,9782.127294341468,0.007959575910494898
2022-07-05,138.90208435058594,73353800,0.018930456730120726,0.5281849653918405,0.5281849653918405,38.02570478774909,9919.181466974369,0.014010671555274135
2022-07-06,140.23655700683594,74064300,0.009607290362049659,0.0,0.0,0.0,9964.593136331063,0.004578167009837486
2022-07-07,143.6021728515625,66253700,0.023999561288163385,0.0,0.0,0.0,9964.593136331063,0.0
2022-07-08,144.27920532226562,64547800,0.004714639460246639,0.0,0.0,0.0,9964.593136331063,0.0
2022-07-11,142.1499481201172,63141600,-0.014757893886319096,0.0,0.0,0.0,9964.593136331063,0.0
2022-07-12,143.121337890625,77588800,0.006833556982285938,0.0,0.0,0.0,9964.593136331063,0.0
2022-07-13,142.75827026367188,71185600,-0.002536781952322098,0.0,0.0,0.0,9964.593136331063,0.0
2022-07-14,145.68234252929688,78140700,0.020482682090671833,0.0,0.0,0.0,9964.593136331063,0.0
