Price,price,returns,position,cash,equity
Ticker,AAPL,,,,
Date,,,,,
2022-09-21,151.04330444335938,-0.020267533741612387,0.0,10000,[8988.86557253]
2022-09-22,150.08038330078125,-0.00637513292050107,0.0,10000,[8931.5603597]
2022-09-23,147.81056213378906,-0.01512403631354775,0.0,10000,[8796.47911649]
2022-09-26,148.14463806152344,0.0022601627577329975,0.0,10000,[8816.36059098]
2022-09-27,149.11740112304688,0.006566306241333253,0.0,10000,[8874.25151456]
2022-09-28,147.2308349609375,-0.01265154936916213,0.0,10000,[8761.97848341]
2022-09-29,139.9990234375,-0.049118865116510424,0.0,10000,[8331.60004413]
2022-09-30,135.7935333251953,-0.030039424626287836,0.0,10000,[8081.32357259]
2022-10-03,139.9695281982422,0.030752531219924162,0.0,10000,[8329.84472805]
2022-10-04,143.55599975585938,0.025623231025952986,0.0,10000,[8543.28226393]
2022-10-05,143.85073852539062,0.00205312749054376,0.0,10000,[8560.8227116]
2022-10-06,142.89761352539062,-0.006625791495896705,0.0,10000,[8504.10048528]
2022-10-07,137.65060424804688,-0.03671866273967861,0.0,10000,[8191.84128766]
2022-10-10,137.97486877441406,0.0023557072498052722,0.0,10000,[8211.13886757]
2022-10-11,136.5599365234375,-0.010254999794853559,0.0,10000,[8126.93364017]
2022-10-12,135.93109130859375,-0.004604902659249732,0.0,10000,[8089.50990184]
2022-10-13,140.5001220703125,0.03361284543317633,0.0,10000,[8361.4213478]
2022-10-14,135.97039794921875,-0.03224000132061722,0.0,10000,[8091.8491125]
2022-10-17,139.93023681640625,0.029122801189906067,0.0,10000,[8327.50642546]
2022-10-18,141.24688720703125,0.009409334398200908,0.0,10000,[8405.86271812]
2022-10-19,141.35498046875,0.0007652788946796996,0.0,10000,[8412.29554745]
2022-10-20,140.89315795898438,-0.0032671116945024448,0.0,10000,[8384.81163829]
2022-10-21,144.70558166503906,0.027058969798693377,0.0,10000,[8611.69600318]
2022-10-24,146.84762573242188,0.01480277431413235,0.0,10000,[8611.69600318]
2022-10-25,149.6873016357422,0.01933756769411188,0.0,10000,[8611.69600318]
2022-10-26,146.74937438964844,-0.019627097382268754,0.0,10000,[8611.69600318]
2022-10-27,142.27859497070312,-0.03046540700796796,0.0,10000,[8611.69600318]
2022-10-28,153.02810668945312,0.075552557438197,0.0,10000,[8611.69600318]
2022-10-31,150.6698760986328,-0.015410440878066756,0.0,10000,[8611.69600318]
2022-11-01,148.02671813964844,-0.017542710111834725,0.0,10000,[8611.69600318]
2022-11-02,142.5045928955078,-0.037304922473056834,0.0,10000,[8611.69600318]
2022-11-03,136.46165466308594,-0.042405217331155654,0.0,10000,[8246.51516258]
2022-11-04,136.19593811035156,-0.0019471884126747163,0.0,10000,[8230.45764381]
2022-11-07,136.72740173339844,0.0039021987764147337,0.0,10000,[8262.57452555]
2022-11-08,137.29827880859375,0.00417529381790227,0.0,10000,[8297.07320189]
2022-11-09,132.74134826660156,-0.03319000486775925,0.0,10000,[8021.69330193]
2022-11-10,144.55198669433594,0.08897482647240817,0.0,10000,[8735.42207149]
2022-11-11,147.3372802734375,0.019268455887716307,0.0,10000,[8735.42207149]
2022-11-14,145.939697265625,-0.00948560340749316,0.0,10000,[8735.42207149]
2022-11-15,147.67189025878906,0.011869237949776679,0.0,10000,[8735.42207149]
2022-11-16,146.441650390625,-0.008330900796408303,0.0,10000,[8735.42207149]
2022-11-17,148.34120178222656,0.012971387488017294,0.0,10000,[8735.42207149]
2022-11-18,148.90219116210938,0.003781750269937767,0.0,10000,[8735.42207149]
2022-11-21,145.67391967773438,-0.021680483404440953,0.0,10000,[8735.42207149]
2022-11-22,147.8096923828125,0.014661325169275097,0.0,10000,[8735.42207149]
2022-11-23,148.68568420410156,0.0059264842999626755,0.0,10000,[8735.42207149]
2022-11-25,145.7723846435547,-0.019593678948591764,0.0,10000,[8735.42207149]
2022-11-28,141.94378662109375,-0.026264220289890283,0.0,10000,[8735.42207149]
2022-11-29,138.94190979003906,-0.02114834965667023,0.0,10000,[8550.68231112]
2022-11-30,145.6936492919922,0.04859397364089757,0.0,10000,[8966.19394196]
2022-12-01,145.96922302246094,0.0018914601412478582,0.0,10000,[8966.19394196]
2022-12-02,145.47714233398438,-0.003371126312022965,0.0,10000,[8966.19394196]
2022-12-05,144.31573486328125,-0.007983436105974517,0.0,10000,[8966.19394196]
2022-12-06,140.65447998046875,-0.02536975532349972,0.0,10000,[8966.19394196]
2022-12-07,138.7155303955078,-0.013785196072177541,0.0,10000,[8842.59320045]
2022-12-08,140.3985595703125,0.012132954183327715,0.0,10000,[8949.87997861]
2022-12-09,139.9163055419922,-0.003434892991753258,0.0,10000,[8919.13809859]
2022-12-12,142.20953369140625,0.016389999296585245,0.0,10000,[9065.32276576]
2022-12-13,143.1740264892578,0.006782195066784347,0.0,10000,[9126.8055531]
2022-12-14,140.94973754882812,-0.015535561826198752,0.0,10000,[8985.01550115]
2022-12-15,134.34561157226562,-0.04685447515838537,0.0,10000,[8564.02731555]
2022-12-16,132.38702392578125,-0.014578724407613652,0.0,10000,[8439.1747215]
2022-12-19,130.28079223632812,-0.015909653582317218,0.0,10000,[8304.91037516]
2022-12-20,130.21189880371094,-0.0005288072895059948,0.0,10000,[8300.51867802]
2022-12-21,133.31219482421875,0.02380962146309984,0.0,10000,[8498.15088569]
2022-12-22,130.1429901123047,-0.023772804251650625,0.0,10000,[8296.12600818]
2022-12-23,129.7788848876953,-0.002797732127525099,0.0,10000,[8272.91566991]
2022-12-27,127.97772216796875,-0.013878703930036096,0.0,10000,[8158.09832269]
2022-12-28,124.05070495605469,-0.030685162584468517,0.0,10000,[7907.76574928]
2022-12-29,127.56438446044922,0.02832454282012553,0.0,10000,[8131.74959886]
2022-12-30,127.87930297851562,0.002468702525382671,0.0,10000,[8151.82446963]
2023-01-03,123.09601593017578,-0.03740470065858481,0.0,10000,[7846.90791552]
2023-01-04,124.36566925048828,0.010314333170885703,0.0,10000,[7927.84353812]
2023-01-05,123.04681396484375,-0.010604657166184528,0.0,10000,[7843.77147533]
2023-01-06,127.5741958618164,0.03679397906447379,0.0,10000,[8132.37503878]
2023-01-09,128.09585571289062,0.00408907026652372,0.0,10000,[8165.62889175]
2023-01-10,128.66668701171875,0.004456282333657802,0.0,10000,[8202.01723952]
2023-01-11,131.3831329345703,0.021112270673481648,0.0,10000,[8375.18044755]
2023-01-12,131.30441284179688,-0.0005991643753284759,0.0,10000,[8375.18044755]
2023-01-13,132.63308715820312,0.010119037796598063,0.0,10000,[8375.18044755]
2023-01-17,133.79446411132812,0.008756313963647067,0.0,10000,[8375.18044755]
2023-01-18,133.07598876953125,-0.005369993045445054,0.0,10000,[8375.18044755]
2023-01-19,133.13507080078125,0.0004439721379965178,0.0,10000,[8375.18044755]
2023-01-20,135.69403076171875,0.019220780411546512,0.0,10000,[8375.18044755]
2023-01-23,138.8828887939453,0.023500356016590507,0.0,10000,[8375.18044755]
2023-01-24,140.2804412841797,0.010062812650072805,0.0,10000,[8375.18044755]
2023-01-25,139.6210174560547,-0.004700753876223818,0.0,10000,[8375.18044755]
2023-01-26,141.68789672851562,0.014803496709308028,0.0,10000,[8375.18044755]
2023-01-27,143.62680053710938,0.01368432910193329,0.0,10000,[8375.18044755]
2023-01-30,140.7430419921875,-0.0200781367693057,0.0,10000,[8375.18044755]
2023-01-31,142.01268005371094,0.00902096504062988,0.0,10000,[8375.18044755]
2023-02-01,143.13470458984375,0.00790087572256537,0.0,10000,[8375.18044755]
2023-02-02,148.43960571289062,0.037062298331129506,0.0,10000,[8375.18044755]
2023-02-03,152.0615234375,0.024399941694906113,0.0,10000,[8375.18044755]
2023-02-06,149.33522033691406,-0.017928947697978925,0.0,10000,[8375.18044755]
2023-02-07,152.20913696289062,0.019244734226077087,0.0,10000,[8375.18044755]
2023-02-08,149.52223205566406,-0.01765271757556608,0.0,10000,[8375.18044755]
2023-02-09,148.48880004882812,-0.006911560860402455,0.0,10000,[8375.18044755]
2023-02-10,148.8535614013672,0.002456490674172862,0.0,10000,[8375.18044755]
2023-02-13,151.6529998779297,0.018806661058072605,0.0,10000,[8375.18044755]
2023-02-14,151.0122833251953,-0.004224885450667681,0.0,10000,[8375.18044755]
2023-02-15,153.1118621826172,0.013903364754114467,0.0,10000,[8375.18044755]
2023-02-16,151.51495361328125,-0.010429685502951425,0.0,10000,[8375.18044755]
2023-02-17,150.3715057373047,-0.007546765838671199,0.0,10000,[8375.18044755]
2023-02-21,146.35968017578125,-0.0266794266763013,0.0,10000,[8375.18044755]
2023-02-22,146.78353881835938,0.0028960068925338867,0.0,10000,[8399.43502786]
2023-02-23,147.26654052734375,0.003290571360199168,0.0,10000,[8427.0739682]
2023-02-24,144.6149444580078,-0.018005421053831294,0.0,10000,[8275.34095315]
2023-02-27,145.8076629638672,0.008247546685644869,0.0,10000,[8343.592214]
2023-02-28,145.304931640625,-0.003447907421482821,0.0,10000,[8314.82428049]
2023-03-01,143.2349395751953,-0.014245848658112181,0.0,10000,[8196.37255217]
2023-03-02,143.82635498046875,0.004128988409025425,0.0,10000,[8230.21527943]
2023-03-03,148.8732452392578,0.03509016313091173,0.0,10000,[8519.01487619]
2023-03-06,151.63327026367188,0.01853942943191944,0.0,10000,[8519.01487619]
2023-03-07,149.43511962890625,-0.014496492959251706,0.0,10000,[8519.01487619]
2023-03-08,150.68695068359375,0.008377087379433767,0.0,10000,[8519.01487619]
2023-03-09,148.4395294189453,-0.014914504902070025,0.0,10000,[8519.01487619]
2023-03-10,146.37936401367188,-0.013878819296570089,0.0,10000,[8519.01487619]
2023-03-13,148.32125854492188,0.013266176857201106,0.0,10000,[8632.02963419]
2023-03-14,150.41098022460938,0.014089158224440235,0.0,10000,[8632.02963419]
2023-03-15,150.80528259277344,0.0026214998903355546,0.0,10000,[8632.02963419]
2023-03-16,153.6244354248047,0.01869399256817772,0.0,10000,[8632.02963419]
2023-03-17,152.7865447998047,-0.00545414941759137,0.0,10000,[8632.02963419]
2023-03-20,155.1522979736328,0.015484041326596865,0.0,10000,[8632.02963419]
2023-03-21,157.0054473876953,0.011944066818639243,0.0,10000,[8632.02963419]
2023-03-22,155.57615661621094,-0.009103447015790578,0.0,10000,[8632.02963419]
2023-03-23,156.6604461669922,0.006969509816700636,0.0,10000,[8632.02963419]
2023-03-24,157.9615936279297,0.008305526332732072,0.0,10000,[8632.02963419]
2023-03-27,156.01971435546875,-0.012293363392084644,0.0,10000,[8632.02963419]
2023-03-28,155.3987274169922,-0.003980182511177599,0.0,10000,[8632.02963419]
2023-03-29,158.4741668701172,0.01979063473842002,0.0,10000,[8632.02963419]
2023-03-30,160.0414581298828,0.009889884835615925,0.0,10000,[8632.02963419]
2023-03-31,162.54519653320312,0.015644311371422193,0.0,10000,[8632.02963419]
2023-04-03,163.79702758789062,0.0077014337020522294,0.0,10000,[8632.02963419]
2023-04-04,163.2647705078125,-0.0032494916905163596,0.0,10000,[8632.02963419]
2023-04-05,161.42144775390625,-0.011290388907373328,0.0,10000,[8632.02963419]
2023-04-06,162.30860900878906,0.0054959317192802,0.0,10000,[8632.02963419]
2023-04-10,159.7161865234375,-0.015972181027139376,0.0,10000,[8632.02963419]
2023-04-11,158.50375366210938,-0.007591170862010332,0.0,10000,[8632.02963419]
2023-04-12,157.81373596191406,-0.00435332087886231,0.0,10000,[8632.02963419]
2023-04-13,163.1957550048828,0.03410361595056344,0.0,10000,[8926.4130577]
2023-04-14,162.85076904296875,-0.0021139395562326246,0.0,10000,[8926.4130577]
2023-04-17,162.87049865722656,0.00012115149577596185,0.0,10000,[8926.4130577]
2023-04-18,164.09275817871094,0.0075044868871969594,0.0,10000,[8926.4130577]
2023-04-19,165.23622131347656,0.0069683948728578304,0.0,10000,[8926.4130577]
2023-04-20,164.27020263671875,-0.005846288840781089,0.0,10000,[8926.4130577]
2023-04-21,162.6634979248047,-0.009780865221596269,0.0,10000,[8926.4130577]
2023-04-24,162.96905517578125,0.0018784623156069546,0.0,10000,[8926.4130577]
2023-04-25,161.43133544921875,-0.009435654670169713,0.0,10000,[8926.4130577]
2023-04-26,161.42144775390625,-6.125016115976489e-05,0.0,10000,[8925.86631347]
2023-04-27,166.0050811767578,0.028395442406386362,0.0,10000,[9179.3202363]
2023-04-28,167.25692749023438,0.007541012025671812,0.0,10000,[9179.3202363]
2023-05-01,167.168212890625,-0.0005304091193146787,0.0,10000,[9179.3202363]
2023-05-02,166.13319396972656,-0.006191481639967189,0.0,10000,[9179.3202363]
2023-05-03,165.05877685546875,-0.006467203143362132,0.0,10000,[9179.3202363]
2023-05-04,163.4224395751953,-0.00991366415919992,0.0,10000,[9179.3202363]
2023-05-05,171.09140014648438,0.04692721875419292,0.0,10000,[9179.3202363]
2023-05-08,171.02239990234375,-0.0004032946371445023,0.0,10000,[9179.3202363]
2023-05-09,169.31710815429688,-0.009971160204865659,0.0,10000,[9179.3202363]
2023-05-10,171.08152770996094,0.010420799025554928,0.0,10000,[9179.3202363]
2023-05-11,171.268798828125,0.001094630850395184,0.0,10000,[9179.3202363]
2023-05-12,170.34095764160156,-0.005417456027437706,0.0,10000,[9179.3202363]
2023-05-15,169.84739685058594,-0.0028974874736472644,0.0,10000,[9179.3202363]
2023-05-16,169.84739685058594,0.0,0.0,10000,[9179.3202363]
2023-05-17,170.4593963623047,0.0036032316247809337,0.0,10000,[9179.3202363]
2023-05-18,172.78890991210938,0.013666090573577927,0.0,10000,[9179.3202363]
2023-05-19,172.89749145507812,0.0006284057409933208,0.0,10000,[9179.3202363]
2023-05-22,171.9499053955078,-0.005480623527823192,0.0,10000,[9179.3202363]
2023-05-23,169.34397888183594,-0.015155149447031668,0.0,10000,[9179.3202363]
2023-05-24,169.62037658691406,0.0016321673017438698,0.0,10000,[9179.3202363]
2023-05-25,170.7555389404297,0.006692370199602449,0.0,10000,[9179.3202363]
2023-05-26,173.1640167236328,0.014104829618694525,0.0,10000,[9179.3202363]
2023-05-30,175.0098419189453,0.010659403900629139,0.0,10000,[9179.3202363]
2023-05-31,174.9604949951172,-0.0002819665642059821,0.0,10000,[9179.3202363]
2023-06-01,177.76377868652344,0.016022380889380017,0.0,10000,[9179.3202363]
2023-06-02,178.61270141601562,0.004775566404836784,0.0,10000,[9179.3202363]
2023-06-05,177.26039123535156,-0.007571187098919352,0.0,10000,[9179.3202363]
2023-06-06,176.8951873779297,-0.0020602676936269937,0.0,10000,[9179.3202363]
2023-06-07,175.52316284179688,-0.007756143943031812,0.0,10000,[9179.3202363]
2023-06-08,178.23760986328125,0.0154648935077073,0.0,10000,[9179.3202363]
2023-06-09,178.62258911132812,0.0021599215134346927,0.0,10000,[9179.3202363]
2023-06-12,181.416015625,0.015638708001992185,0.0,10000,[9179.3202363]
2023-06-13,180.9422149658203,-0.002611680438176278,0.0,10000,[9179.3202363]
2023-06-14,181.57394409179688,0.0034913307880966027,0.0,10000,[9179.3202363]
2023-06-15,183.6073455810547,0.011198751557821573,0.0,10000,[9179.3202363]
2023-06-16,182.53143310546875,-0.0058598552916335755,0.0,10000,[9179.3202363]
2023-06-20,182.6202392578125,0.00048652525667969293,0.0,10000,[9179.3202363]
2023-06-21,181.5838165283203,-0.0056752895172206275,0.0,10000,[9179.3202363]
2023-06-22,184.58457946777344,0.01652549768379341,0.0,10000,[9179.3202363]
2023-06-23,184.2686767578125,-0.0017114252494536686,0.0,10000,[9179.3202363]
2023-06-26,182.8769073486328,-0.007552935385805815,0.0,10000,[9179.3202363]
2023-06-27,185.63087463378906,0.015059130893471107,0.0,10000,[9179.3202363]
2023-06-28,186.8054962158203,0.00632772745562149,0.0,10000,[9179.3202363]
2023-06-29,187.14108276367188,0.0017964490052468918,0.0,10000,[9179.3202363]
2023-06-30,191.46450805664062,0.02310249160217004,0.0,10000,[9179.3202363]
2023-07-03,189.97402954101562,-0.0077846204017304466,0.0,10000,[9179.3202363]
2023-07-05,188.85861206054688,-0.0058714208629655484,0.0,10000,[9179.3202363]
2023-07-06,189.33241271972656,0.0025087585575804816,0.0,10000,[9179.3202363]
2023-07-07,188.21701049804688,-0.005891237562851148,0.0,10000,[9179.3202363]
2023-07-10,186.1737518310547,-0.010855866117443158,0.0,10000,[9179.3202363]
2023-07-11,185.65057373046875,-0.002810160376746862,0.0,10000,[9179.3202363]
2023-07-12,187.3188018798828,0.008985849684666425,0.0,10000,[9179.3202363]
2023-07-13,188.0788116455078,0.004057306356851198,0.0,10000,[9179.3202363]
2023-07-14,188.22689819335938,0.0007873643317710677,0.0,10000,[9179.3202363]
2023-07-17,191.48426818847656,0.017305549984524493,0.0,10000,[9179.3202363]
2023-07-18,191.22764587402344,-0.001340174401170846,0.0,10000,[9179.3202363]
2023-07-19,192.57994079589844,0.007071649685871595,0.0,10000,[9179.3202363]
2023-07-20,190.63539123535156,-0.010097362957483536,0.0,10000,[9179.3202363]
2023-07-21,189.4607696533203,-0.0061616134046227344,0.0,10000,[9179.3202363]
2023-07-24,190.26026916503906,0.004219868383210423,0.0,10000,[9179.3202363]
2023-07-25,191.11903381347656,0.004513630997192486,0.0,10000,[9179.3202363]
2023-07-26,191.98770141601562,0.004545165309839616,0.0,10000,[9179.3202363]
2023-07-27,190.72421264648438,-0.006581092227326613,0.0,10000,[9179.3202363]
2023-07-28,193.30050659179688,0.013507954284167178,0.0,10000,[9179.3202363]
2023-07-31,193.91249084472656,0.0031659733526827605,0.0,10000,[9179.3202363]
2023-08-01,193.08334350585938,-0.0042758841127522595,0.0,10000,[9179.3202363]
2023-08-02,190.0924530029297,-0.015490152846037275,0.0,10000,[9179.3202363]
2023-08-03,188.70071411132812,-0.007321378990149174,0.0,10000,[9112.11495397]
2023-08-04,179.63931274414062,-0.048019963304651414,0.0,10000,[8674.55152826]
2023-08-07,176.53985595703125,-0.017253777804883463,0.0,10000,[8524.88274363]
2023-08-08,177.47755432128906,0.005311539194220449,0.0,10000,[8570.16299245]
2023-08-09,175.8883514404297,-0.008954387989719703,0.0,10000,[8493.42242788]
2023-08-10,175.6711883544922,-0.001234664400223462,0.0,10000,[8482.93590157]
2023-08-11,175.7305145263672,0.00033771145075478515,0.0,10000,[8485.80068616]
2023-08-14,177.3811492919922,0.00939298886180251,0.0,10000,[8565.50771749]
2023-08-15,175.39443969726562,-0.011200229577136067,0.0,10000,[8469.57206461]
2023-08-16,174.524658203125,-0.004959002666457879,0.0,10000,[8427.57143416]
2023-08-17,171.98439025878906,-0.01455535263893415,0.0,10000,[8304.90516004]
2023-08-18,172.46875,0.0028163005984560563,0.0,10000,[8328.29426942]
2023-08-21,173.80308532714844,0.007736678831083532,0.0,10000,[8392.72760739]
2023-08-22,175.17698669433594,0.007904930827904444,0.0,10000,[8459.07153858]
2023-08-23,179.02194213867188,0.02194897581521338,0.0,10000,[8644.7394952]
2023-08-24,174.3368377685547,-0.026170559397060256,0.0,10000,[8418.50182677]
2023-08-25,176.54100036621094,0.012643125950135836,0.0,10000,[8524.93800568]
2023-08-28,178.10272216796875,0.008846227213611835,0.0,10000,[8600.35154426]
2023-08-29,181.98715209960938,0.021810053683386288,0.0,10000,[8600.35154426]
2023-08-30,185.4762725830078,0.019172345097684174,0.0,10000,[8600.35154426]
2023-08-31,185.6937255859375,0.0011724033478857088,0.0,10000,[8600.35154426]
2023-09-01,187.26531982421875,0.008463367479554007,0.0,10000,[8600.35154426]
2023-09-05,187.50254821777344,0.001266803665395111,0.0,10000,[8600.35154426]
2023-09-06,180.79119873046875,-0.03579337748258138,0.0,10000,[8600.35154426]
2023-09-07,175.50315856933594,-0.029249433591158613,0.0,10000,[8600.35154426]
2023-09-08,176.11598205566406,0.003491808872978286,0.0,10000,[8630.38232809]
2023-09-11,177.28231811523438,0.006622545245221767,0.0,10000,[8687.53742554]
2023-09-12,174.25778198242188,-0.017060562863615902,0.0,10000,[8539.32314717]
2023-09-13,172.19198608398438,-0.01185482722743414,0.0,10000,[8438.09094662]
2023-09-14,173.70425415039062,0.008782453241863664,0.0,10000,[8512.19808581]
2023-09-15,172.9827117919922,-0.004153855424713693,0.0,10000,[8476.83964561]
2023-09-18,175.90841674804688,0.016913279516468593,0.0,10000,[8620.21080395]
2023-09-19,176.99566650390625,0.006180771653562456,0.0,10000,[8673.49035854]
2023-09-20,173.4571533203125,-0.01999208937420882,0.0,10000,[8500.0891641]
2023-09-21,171.9152069091797,-0.008889494504071505,0.0,10000,[8424.5276682]
2023-09-22,172.7652587890625,0.004944599696360186,0.0,10000,[8466.18358515]
2023-09-25,174.0403289794922,0.0073803622288812765,0.0,10000,[8528.6670867]
2023-09-26,169.96803283691406,-0.023398577596678627,0.0,10000,[8329.10840808]
2023-09-27,168.4557647705078,-0.008897367588276306,0.0,10000,[8255.00126889]
2023-09-28,168.71273803710938,0.0015254643671687163,0.0,10000,[8267.59397917]
2023-09-29,169.22674560546875,0.003046643509788227,0.0,10000,[8292.78239071]
2023-10-02,171.7373046875,0.014835474576130547,0.0,10000,[8415.80975303]
2023-10-03,170.40293884277344,-0.007769807772135651,0.0,10000,[8350.42052901]
2023-10-04,171.64834594726562,0.007308601089569766,0.0,10000,[8411.45042158]
2023-10-05,172.8838653564453,0.007197968628018581,0.0,10000,[8471.99577783]
2023-10-06,175.43397521972656,0.014750421376937162,0.0,10000,[8471.99577783]
2023-10-09,176.91661071777344,0.008451244955202775,0.0,10000,[8471.99577783]
2023-10-10,176.3235626220703,-0.0033521334898800603,0.0,10000,[8471.99577783]
2023-10-11,177.7172088623047,0.00790391380204536,0.0,10000,[8471.99577783]
2023-10-12,178.61669921875,0.005061357660316679,0.0,10000,[8471.99577783]
2023-10-13,176.7782440185547,-0.010292739750742852,0.0,10000,[8471.99577783]
2023-10-16,176.6497039794922,-0.000727125895927605,0.0,10000,[8471.99577783]
2023-10-17,175.09788513183594,-0.008784723736850464,0.0,10000,[8471.99577783]
2023-10-18,173.80308532714844,-0.007394719837493291,0.0,10000,[8471.99577783]
2023-10-19,173.427490234375,-0.0021610381200452,0.0,10000,[8471.99577783]
2023-10-20,170.87738037109375,-0.014704184785439445,0.0,10000,[8347.42198642]
2023-10-23,170.9959716796875,0.0006940140838782582,0.0,10000,[8353.21521484]
2023-10-24,171.430908203125,0.0025435483606142117,0.0,10000,[8374.4620217]
2023-10-25,169.1180419921875,-0.01349153565818495,0.0,10000,[8261.47766872]
2023-10-26,164.95677185058594,-0.024605713811384988,0.0,10000,[8058.19811354]
2023-10-27,166.27137756347656,0.007969395243023758,0.0,10000,[8122.41707926]
2023-10-30,168.3173828125,0.012305216201401459,0.0,10000,[8222.3651775]
2023-10-31,168.79180908203125,0.0028186409603323526,0.0,10000,[8245.54107278]
2023-11-01,171.9547576904297,0.018738756492983955,0.0,10000,[8400.05225909]
2023-11-02,175.51304626464844,0.020693167330820383,0.0,10000,[8573.87594608]
2023-11-03,174.6037139892578,-0.005180995343328942,0.0,10000,[8573.87594608]
2023-11-06,177.15380859375,0.014605042162213477,0.0,10000,[8573.87594608]
2023-11-07,179.71383666992188,0.014450878005352719,0.0,10000,[8573.87594608]
2023-11-08,180.7714385986328,0.005884922097865175,0.0,10000,[8573.87594608]
2023-11-09,180.2969970703125,-0.002624538101805518,0.0,10000,[8573.87594608]
2023-11-10,184.48350524902344,0.02322006603958182,0.0,10000,[8573.87594608]
2023-11-13,182.8999481201172,-0.008583732875027006,0.0,10000,[8573.87594608]
2023-11-14,185.5128173828125,0.014285784602734442,0.0,10000,[8573.87594608]
2023-11-15,186.0769500732422,0.003040936461363719,0.0,10000,[8573.87594608]
2023-11-16,187.7594451904297,0.009041931934746561,0.0,10000,[8573.87594608]
2023-11-17,187.73965454101562,-0.00010540428149430348,0.0,10000,[8573.87594608]
2023-11-20,189.4815673828125,0.009278342639201576,0.0,10000,[8573.87594608]
2023-11-21,188.6798858642578,-0.0042309208733483095,0.0,10000,[8573.87594608]
2023-11-22,189.34303283691406,0.0035146670225003618,0.0,10000,[8573.87594608]
2023-11-24,188.01678466796875,-0.007004473040672421,0.0,10000,[8573.87594608]
2023-11-27,187.83863830566406,-0.0009475024403767796,0.0,10000,[8573.87594608]
2023-11-28,188.4423370361328,0.0032139219913123185,0.0,10000,[8573.87594608]
2023-11-29,187.4229736328125,-0.005409418177215963,0.0,10000,[8573.87594608]
2023-11-30,187.9969940185547,0.003062700236881266,0.0,10000,[8573.87594608]
2023-12-01,189.27374267578125,0.006791324850122571,0.0,10000,[8573.87594608]
2023-12-04,187.48233032226562,-0.009464663868269607,0.0,10000,[8573.87594608]
2023-12-05,191.4313201904297,0.021063264262696668,0.0,10000,[8573.87594608]
2023-12-06,190.3426513671875,-0.005686994281600355,0.0,10000,[8573.87594608]
2023-12-07,192.27256774902344,0.01013916937677295,0.0,10000,[8573.87594608]
2023-12-08,193.69778442382812,0.007412480581551639,0.0,10000,[8573.87594608]
2023-12-11,191.19378662109375,-0.012927343542842973,0.0,10000,[8573.87594608]
2023-12-12,192.70806884765625,0.00792014350112491,0.0,10000,[8573.87594608]
2023-12-13,195.9246368408203,0.016691402764805296,0.0,10000,[8573.87594608]
2023-12-14,196.0730743408203,0.0007576254951571215,0.0,10000,[8573.87594608]
2023-12-15,195.53866577148438,-0.002725558168211406,0.0,10000,[8573.87594608]
2023-12-18,193.87594604492188,-0.008503278469260023,0.0,10000,[8573.87594608]
2023-12-19,194.91513061523438,0.005360048997887112,0.0,10000,[8573.87594608]
2023-12-20,192.8268280029297,-0.010713907153914182,0.0,10000,[8573.87594608]
2023-12-21,192.67831420898438,-0.0007701925892960038,0.0,10000,[8573.87594608]
2023-12-22,191.6094970703125,-0.005547158449355161,0.0,10000,[8573.87594608]
2023-12-26,191.06512451171875,-0.0028410520716203314,0.0,10000,[8549.51711806]
2023-12-27,191.16407775878906,0.0005179032401816386,0.0,10000,[8553.94494068]
2023-12-28,191.5896759033203,0.002226350000067878,0.0,10000,[8572.98901599]
2023-12-29,190.5504608154297,-0.005424170603091527,0.0,10000,[8526.48766099]
2024-01-02,183.73130798339844,-0.03578659848341381,0.0,10000,[8221.3536706]
2024-01-03,182.35557556152344,-0.007487740859055458,0.0,10000,[8159.7943048]
2024-01-04,180.0396728515625,-0.012699928164135565,0.0,10000,[8056.16550329]
2024-01-05,179.31716918945312,-0.004013024744302096,0.0,10000,[8023.83591179]
2024-01-08,183.65213012695312,0.024174823621713637,0.0,10000,[8217.81072972]
2024-01-09,183.23643493652344,-0.00226349234360812,0.0,10000,[8199.20977805]
2024-01-10,184.27565002441406,0.005671443500036677,0.0,10000,[8245.71113306]
2024-01-11,183.68182373046875,-0.003222489210411905,0.0,10000,[8219.1394179]
2024-01-12,184.0084228515625,0.0017780698953262508,0.0,10000,[8233.75362226]
2024-01-16,181.7419891357422,-0.012317010714496535,0.0,10000,[8132.33839068]
2024-01-17,180.80174255371094,-0.005173524216954495,0.0,10000,[8090.26554107]
2024-01-18,186.69058227539062,0.032570702242708194,0.0,10000,[8353.77117107]
2024-01-19,189.5904541015625,0.015533037557803553,0.0,10000,[8353.77117107]
2024-01-22,191.896484375,0.012163219315895368,0.0,10000,[8353.77117107]
2024-01-23,193.1732177734375,0.006653240170583441,0.0,10000,[8353.77117107]
2024-01-24,192.50021362304688,-0.003483941294491255,0.0,10000,[8353.77117107]
2024-01-25,192.17361450195312,-0.0016966169280897558,0.0,10000,[8353.77117107]
2024-01-26,190.4416046142578,-0.009012735136319727,0.0,10000,[8353.77117107]
2024-01-29,189.75868225097656,-0.0035859935367826834,0.0,10000,[8353.77117107]
2024-01-30,186.10662841796875,-0.019245779901536086,0.0,10000,[8353.77117107]
2024-01-31,182.50405883789062,-0.01935755652929927,0.0,10000,[8353.77117107]
2024-02-01,184.9387664794922,0.013340567092615663,0.0,10000,[8465.21521586]
2024-02-02,183.9391326904297,-0.0054052149697524365,0.0,10000,[8419.45890785]
